Week 1
4,5,0,27
6,12,14,33
16,18,20,30
23,24,21,13
31,32,35,3
Week 2
8,29,1,32
9,10,11,14
15,17,19,24
22,25,26,18
28,34,2,7
Week 3
1,6,10,30
2,4,12,15
5,7,19,21
8,22,23,28
29,34,35,0
Week 4
2,3,6,9
5,8,11,13
14,15,16,25
17,20,26,27
18,21,31,33
Week 5
12,16,26,35
10,13,17,22
19,23,29,27
24,28,31,11
33,34,1,25
Week 6
0,7,12,30
1,3,20,24
4,8,10,16
11,21,27,32
5,33,35,9
Week 7
0,2,17,23
3,7,15,22
4,6,19,20
9,25,28,29
26,31,34,30
Week 8
2,5,10,18
4,11,17,25
8,12,19,31
13,16,29,33
14,22,32,34
Week 9
0,13,15,20
1,9,18,23
3,14,21,26
6,7,24,32
27,28,30,35
