Week 1
12,4,30,24
14,16,18,32
23,27,3,35
Week 2
2,34,5,26
8,9,15,19
20,28,29,1
Week 3
33,7,10,31
11,13,17,0
21,22,25,6
Week 4
2,35,6,8
34,13,14,15
5,18,21,29
Week 5
10,26,16,28
11,22,23,12
24,27,33,19
Week 6
0,32,9,4
7,17,20,30
25,31,1,3
Week 7
34,3,6,9
4,2,7,16
23,29,30,31
Week 8
33,5,8,11
13,18,19,22
10,12,14,17
Week 9
35,15,20,26
1,32,21,24
25,27,28,0
Week 10
0,34,8,12
1,7,13,23
18,26,27,30
Week 11
3,11,14,19
9,16,17,21
15,22,24,29
Week 12
32,33,2,20
35,5,10,25
4,6,28,31
