Week 1
3,30,27,21
4,5,6,9
10,11,12,13
14,16,18,31
20,23,24,2
26,0,1,19
Week 2
8,30,29,6
11,15,28,1
3,9,12,18
13,22,23,17
19,24,25,27
31,0,5,7
Week 3
0,10,30,23
2,6,7,12
8,9,15,16
17,20,25,29
21,26,28,14
27,31,4,22
Week 4
1,7,13,18
2,5,10,15
3,8,11,26
16,17,21,29
19,20,4,14
22,24,25,28
Week 5
9,13,19,31
1,5,12,14
4,8,17,28
10,16,24,26
15,18,21,25
27,29,0,2
Week 6
0,6,17,18
2,11,19,21
5,20,27,28
7,10,22,29
8,12,23,25
24,30,31,3
Week 7
0,11,16,20
1,8,21,22
3,4,15,23
6,13,14,25
7,9,26,27
12,28,30,31
Week 8
1,9,10,20
2,13,16,30
3,6,19,22
4,11,24,29
7,14,15,17
5,23,26,18
