Week 1
0,1,3,4
5,6,9,10
11,12,13,14
16,18,20,21
23,24,26,27
Week 2
5,7,28,0
3,8,10,11
14,15,17,19
20,22,24,25
21,26,29,2
Week 3
2,6,8,28
4,7,9,12
13,15,16,22
17,18,23,25
19,27,29,1
Week 4
0,6,15,18
1,5,12,16
3,7,17,24
4,10,19,23
26,28,11,20
Week 5
1,9,13,17
2,3,12,18
4,6,14,21
8,22,23,29
10,25,26,27
Week 6
0,14,22,28
2,16,19,7
5,13,20,27
15,21,24,11
25,29,9,8
Week 7
10,12,17,20
1,7,11,18
3,5,14,25
4,8,16,24
9,21,27,0
Week 8
2,9,15,23
3,6,13,19
5,8,18,26
7,10,21,22
12,27,28,29
Week 9
0,13,24,29
1,14,20,23
2,4,22,11
6,16,26,17
15,19,25,28
