Week 1
0,1,3,4
5,6,9,10
11,12,13,14
16,18,20,21
Week 2
1,5,7,19
4,8,9,11
10,13,15,16
17,18,21,2
Week 3
0,2,6,8
1,10,11,17
3,7,12,15
14,16,19,20
Week 4
0,5,18,8
2,3,9,13
4,7,14,21
19,20,12,6
Week 5
2,12,17,20
3,5,8,14
6,7,13,18
9,15,19,21
Week 6
0,11,15,20
1,6,16,4
3,10,18,12
8,13,17,19
Week 7
0,7,16,11
2,10,14,21
4,5,13,20
1,15,17,9
Week 8
1,9,14,18
3,6,11,21
2,8,15,16
0,7,12,17
Week 9
2,4,11,19
7,8,10,20
1,13,15,14
9,12,16,5
Week 10
0,10,19,13
4,5,17,21
2,6,15,18
7,9,20,3
Week 11
1,8,12,21
3,5,11,16
0,6,14,17
4,10,18,19
