Week 1
26,0,14,12
13,20,23,3
16,18,21,4
24,27,5,6
Week 2
25,27,22,2
5,8,9,10
11,15,17,19
26,4,1,7
Week 3
0,6,8,16
3,9,12,17
10,14,18,22
20,21,23,24
Week 4
0,11,25,13
2,3,1,17
7,19,22,26
10,6,15,12
Week 5
1,8,13,15
2,9,11,14
4,16,24,25
7,18,20,21
Week 6
2,5,12,16
3,14,19,20
6,17,22,23
15,25,26,27
Week 7
7,9,13,24
1,5,18,19
8,11,21,27
10,23,0,4
Week 8
0,17,20,27
1,9,21,22
4,8,19,23
5,11,24,26
Week 9
8,18,25,12
3,7,10,16
6,21,26,2
13,14,15,22
Week 10
2,10,13,19
4,12,27,11
5,14,23,25
16,17,24,18
Week 11
1,6,20,25
0,3,22,24
5,7,15,21
9,23,26,27
Week 12
7,8,14,17
0,15,18,2
1,10,11,12
6,13,16,9
Week 13
1,14,16,27
3,6,11,18
4,15,20,22
0,7,19,24
Week 14
2,8,20,26
3,10,21,25
4,5,13,17
9,12,19,23
