Week 1
4,5,6,37
16,18,35,32
20,21,23,24
27,30,31,3
33,38,12,14
Week 2
1,2,26,0
8,9,10,11
13,15,17,7
22,25,28,19
29,34,36,39
Week 3
4,10,13,28
6,11,14,26
7,16,20,0
21,22,30,33
34,36,15,2
Week 4
12,1,24,27
9,17,18,37
23,25,5,39
29,31,35,8
32,3,38,19
Week 5
5,8,21,28
6,7,10,12
11,17,23,36
18,24,25,30
27,29,32,2
Week 6
9,39,26,38
1,4,15,22
13,16,31,37
19,20,33,34
35,0,3,14
Week 7
1,5,10,14
2,16,17,22
6,20,25,29
7,23,26,30
24,28,31,34
Week 8
0,8,18,38
3,11,13,21
9,12,19,35
27,33,36,4
32,37,39,15
Week 9
11,27,34,18
3,17,29,12
4,23,31,38
5,22,32,26
30,39,1,16
Week 10
0,6,19,21
2,9,13,20
7,8,14,24
10,15,25,33
28,35,36,37
Week 11
5,7,19,29
8,20,27,37
21,31,36,12
24,32,33,9
30,34,35,38
Week 12
0,11,22,39
1,6,13,18
2,3,10,23
4,14,17,25
15,16,26,28
