Week 1
1,2,3,31
4,5,6,9
10,11,12,13
14,16,18,20
21,23,24,26
27,30,32,0
Week 2
8,0,4,18
2,5,10,26
11,17,19,15
12,21,22,25
23,27,28,29
24,31,32,7
Week 3
1,4,10,14
2,6,7,13
3,8,9,15
16,17,21,28
18,22,24,29
19,20,25,30
Week 4
1,7,11,29
3,6,14,17
8,13,16,30
9,20,22,23
15,25,26,27
28,31,5,19
Week 5
0,5,12,14
15,20,1,6
4,11,21,27
9,10,24,25
13,22,32,28
23,29,30,31
Week 6
0,6,16,22
1,12,17,32
2,18,23,25
3,13,20,24
7,15,19,5
26,27,31,8
Week 7
0,9,11,26
2,12,16,19
3,7,10,18
6,8,21,29
14,17,22,30
25,28,32,4
Week 8
0,10,19,23
9,13,18,31
8,11,14,32
4,15,29,2
7,12,26,28
5,16,24,1
Week 9
0,13,17,25
1,19,22,27
2,9,21,14
3,23,32,5
6,18,12,10
7,20,4,30
Week 10
3,4,19,26
6,11,24,28
7,9,16,27
8,10,22,31
5,17,20,29
15,18,21,30
Week 11
0,20,21,31
16,29,26,32
2,17,24,27
13,14,15,23
3,11,30,12
28,8,1,25
