Week 1
0,1,2,21
5,6,7,19
8,9,11,3
12,13,14,16
17,18,20,4
22,23,24,10
Week 2
0,4,8,12
1,5,9,13
3,6,10,14
7,11,15,16
17,18,21,25
19,20,23,24
Week 3
0,5,10,15
1,4,11,14
2,7,8,13
3,12,17,22
16,18,23,25
19,20,21,24
Week 4
0,6,9,16
1,7,10,12
2,4,17,23
3,5,8,18
11,13,19,22
14,24,25,15
Week 5
0,11,17,23
1,6,8,15
2,5,12,19
3,4,9,20
10,14,18,22
16,21,24,25
Week 6
0,7,14,19
2,6,11,18
3,15,21,17
8,20,22,13
4,10,24,16
9,12,23,25
Week 7
0,13,20,25
2,9,14,21
1,3,16,19
5,11,12,24
4,6,22,23
7,10,15,17
Week 8
7,9,18,24
1,2,22,25
5,8,14,17
6,12,15,20
3,10,13,23
0,16,19,21
Week 9
3,7,11,25
6,13,17,24
9,15,19,22
1,4,18,21
2,5,10,20
8,12,14,23
Week 10
4,8,19,25
1,7,20,23
0,5,18,22
2,9,16,17
6,10,11,21
3,12,13,15
Week 11
0,1,8,24
2,15,18,23
4,5,13,16
3,7,21,22
6,14,20,25
9,10,11,17
Week 12
0,2,3,24
5,15,25,22
6,12,18,19
8,11,20,21
4,7,9,13
14,16,17,1
Week 13
2,10,19,25
4,14,15,24
5,6,21,23
0,11,13,18
1,9,12,20
7,8,16,22
