Week 1
3,4,5,23
9,10,12,37
13,14,16,18
20,21,24,40
27,30,31,35
32,34,0,41
38,6,26,33
Week 2
2,3,29,15
8,9,11,13
12,14,31,7
18,19,22,23
24,25,26,28
30,32,36,37
34,39,1,17
Week 3
8,35,0,20
2,4,11,38
15,16,27,33
17,19,25,40
21,22,28,5
29,39,7,10
36,41,1,6
Week 4
2,12,16,41
11,15,40,37
4,7,17,21
19,26,29,34
20,28,30,33
31,35,36,38
39,0,3,6
Week 5
0,9,14,19
1,4,12,13
2,5,8,17
3,10,16,20
15,18,21,25
22,24,32,39
23,27,28,36
Week 6
1,5,9,18
6,7,13,22
8,10,14,23
11,24,27,29
25,30,34,38
26,31,32,40
33,35,37,41
Week 7
19,21,39,37
4,8,16,22
5,10,24,30
11,12,18,26
14,25,27,32
17,29,31,33
34,35,2,13
Week 8
7,25,36,0
1,11,14,20
3,8,12,21
6,23,29,37
9,15,22,30
13,28,31,41
27,38,40,10
Week 9
0,15,26,17
1,16,23,32
2,6,18,24
3,9,28,35
4,33,36,39
5,7,34,40
38,41,20,19
Week 10
11,17,22,41
1,21,29,35
3,18,27,34
4,6,20,31
7,8,24,37
9,16,25,39
12,23,30,0
Week 11
0,13,24,33
1,10,15,19
2,14,26,36
5,11,25,31
7,18,20,32
16,17,28,38
30,39,40,41
Week 12
2,9,23,33
3,13,26,37
4,14,28,29
5,6,19,27
8,15,32,38
10,21,34,36
12,22,40,35
