Week 1
5,6,37,33
14,18,35,4
20,21,23,24
27,30,31,32
38,3,12,16
Week 2
2,26,0,1
8,10,22,34
13,17,19,39
25,28,7,9
29,36,11,15
Week 3
4,10,13,28
2,6,11,14
7,15,16,20
21,22,30,33
26,34,36,0
Week 4
8,12,1,39
9,17,18,5
23,25,27,38
24,31,35,3
32,19,37,29
Week 5
5,21,27,29
6,7,10,12
11,17,23,28
18,24,25,30
32,36,2,8
Week 6
3,9,14,39
1,4,15,22
13,16,26,35
19,20,33,34
37,38,0,31
Week 7
1,5,10,24
2,16,22,28
6,25,29,34
7,23,26,30
31,17,14,20
Week 8
0,8,15,35
3,11,13,37
4,9,12,19
27,33,36,18
32,38,39,21
Week 9
1,11,16,27
3,17,26,29
18,23,32,34
5,12,22,31
30,38,39,4
Week 10
0,6,19,21
2,13,20,25
7,8,14,24
10,15,33,9
28,35,36,37
Week 11
5,7,19,38
8,20,27,37
9,21,31,36
24,32,33,29
30,34,35,12
Week 12
0,11,22,39
1,6,13,18
2,3,10,23
4,17,25,16
15,26,28,14
Week 13
1,17,21,34
3,7,18,22
6,15,23,39
10,16,19,30
25,26,31,33
Week 14
0,5,20,28
2,4,24,27
8,13,29,38
9,11,32,35
12,14,36,37
