Week 1
3,4,5,30
9,10,12,27
13,14,16,18
20,21,23,24
26,31,0,6
Week 2
1,6,24,17
3,7,8,11
5,13,15,28
18,19,22,23
25,29,0,2
Week 3
7,9,30,29
8,10,14,26
11,12,15,16
20,22,28,2
27,31,1,4
Week 4
0,11,13,17
1,5,12,14
4,6,18,10
19,20,25,27
21,22,26,30
Week 5
1,15,18,29
2,7,17,27
8,9,19,21
14,23,25,31
24,28,3,16
Week 6
3,12,19,29
5,6,7,20
8,17,23,28
10,11,21,25
24,30,31,2
Week 7
8,12,22,31
2,4,13,21
5,9,16,23
15,24,25,26
27,28,30,0
Week 8
0,7,14,15
1,10,16,19
3,6,13,22
4,11,20,29
9,17,18,26
