Week 1
3,4,23,30
37,35,38,6
12,14,16,18
24,27,32,33
Week 2
34,19,22,26
39,10,11,25
15,17,20,1
28,0,5,36
Week 3
7,8,29,13
4,10,16,31
14,15,21,26
30,33,2,9
Week 4
1,2,35,23
3,37,36,9
6,34,8,12
17,22,25,32
Week 5
5,7,20,27
39,13,18,19
11,21,24,0
28,29,31,38
Week 6
32,39,15,28
4,7,17,18
13,20,22,31
19,23,25,0
Week 7
1,3,5,6
34,2,37,10
38,9,14,24
16,26,29,30
Week 8
33,35,36,39
8,9,11,22
12,21,25,27
23,24,26,28
Week 9
32,34,5,16
1,4,38,11
3,12,17,29
18,27,30,31
Week 10
0,33,37,13
2,36,6,14
35,7,10,15
8,19,20,21
