Week 1
0,3,23,1
4,5,6,9
10,11,12,13
14,16,18,19
20,21,24,2
Week 2
0,7,8,22
1,5,14,24
6,12,15,16
9,17,18,4
19,23,25,11
Week 3
2,4,10,14
3,5,7,21
8,11,15,17
13,16,20,22
18,24,25,12
Week 4
0,6,10,17
1,7,9,13
2,8,12,18
3,15,19,20
21,22,23,25
Week 5
0,5,15,21
1,4,16,17
2,6,11,19
3,9,10,24
14,20,22,25
Week 6
16,23,7,12
2,22,11,0
3,6,13,25
17,24,15,19
10,20,8,14
Week 7
0,9,12,25
1,6,18,23
5,8,10,16
4,7,11,21
13,14,15,22
Week 8
1,8,19,21
2,5,13,17
3,4,14,23
6,7,18,20
9,10,22,24
Week 9
0,4,13,19
3,16,25,8
9,11,20,5
1,15,24,7
12,17,21,23
Week 10
2,9,16,21
1,4,12,20
3,11,18,22
7,10,15,23
5,6,8,13
Week 11
0,6,14,21
4,5,18,25
2,8,9,23
11,13,16,24
3,10,17,19
Week 12
5,12,19,22
0,20,24,16
7,17,25,2
10,15,18,21
3,11,14,1
Week 13
4,6,22,24
7,9,14,19
0,13,18,23
1,2,15,25
8,12,17,20
