Week 1
4,37,24,23
35,38,6,12
45,14,16,18
27,30,32,3
Week 2
39,7,25,26
42,43,46,2
47,17,20,22
28,31,36,8
Week 3
0,33,34,1
5,40,41,10
11,9,13,44
15,19,21,29
Week 4
37,40,27,43
41,11,45,34
46,13,18,22
24,26,28,2
Week 5
36,5,21,30
33,8,9,23
12,47,15,39
25,31,0,4
Week 6
1,35,7,19
3,6,10,42
38,44,14,17
16,20,29,32
Week 7
1,36,37,44
35,13,14,15
16,17,27,31
18,19,20,28
Week 8
0,32,38,40
33,6,41,46
42,11,7,22
43,45,39,24
Week 9
3,5,8,26
4,34,9,10
12,29,30,2
47,21,23,25
Week 10
1,2,38,4
34,3,36,12
5,6,13,19
18,24,27,29
Week 11
33,7,43,15
39,41,42,16
45,46,17,21
23,26,30,31
Week 12
0,35,37,8
32,9,14,47
40,11,20,25
44,10,22,28
