Week 1
5,6,37,27
14,16,33,38
20,21,23,24
30,31,32,4
35,3,12,18
Week 2
1,2,7,28
8,9,11,26
13,15,17,19
22,25,0,10
29,34,36,39
Week 3
4,10,13,34
2,6,11,14
7,15,16,20
21,22,30,33
26,28,36,0
Week 4
12,37,1,24
9,17,18,38
23,25,27,39
29,31,35,8
32,5,3,19
Week 5
5,8,21,36
6,7,10,12
11,17,23,28
18,24,25,30
27,29,32,2
Week 6
3,9,14,37
4,15,22,38
13,16,26,31
19,20,33,34
35,39,0,1
Week 7
1,5,10,14
2,16,17,22
6,20,25,29
7,23,26,30
24,28,31,34
Week 8
0,8,15,18
3,11,13,21
4,9,12,19
27,33,35,36
32,37,38,39
