Week 1
4,37,27,23
12,45,16,18
24,30,32,3
Week 2
6,39,7,22
42,43,46,47
20,25,28,36
Week 3
0,33,34,1
5,41,10,11
13,14,17,26
Week 4
40,15,29,21
8,9,44,2
19,31,35,38
Week 5
0,4,40,8
33,12,47,26
27,28,30,31
Week 6
6,16,25,24
7,10,17,20
22,29,34,5
Week 7
35,36,37,14
9,43,13,18
44,15,19,1
Week 8
2,39,41,21
3,38,42,11
45,46,23,32
Week 9
3,36,5,43
37,6,10,12
14,15,47,28
Week 10
1,2,4,13
34,38,8,18
19,24,27,29
Week 11
33,39,42,45
46,16,17,30
21,23,26,31
Week 12
0,32,35,7
40,9,41,20
11,44,22,25
