Week 1
4,5,18,0
6,10,13,16
14,20,3,12
Week 2
1,2,3,6
7,8,9,11
15,16,17,19
Week 3
12,18,14,15
2,9,13,1
17,20,0,8
Week 4
1,4,7,10
3,11,13,15
5,9,16,19
Week 5
2,7,17,18
4,6,8,0
10,11,12,19
Week 6
1,5,14,20
3,8,9,17
13,16,18,11
Week 7
0,6,14,15
2,12,20,10
5,7,19,4
Week 8
5,10,15,7
13,14,19,8
9,16,18,20
Week 9
1,13,17,12
0,2,10,11
3,6,19,4
Week 10
2,5,18,3
0,7,16,12
1,8,11,15
Week 11
4,9,12,15
5,6,17,20
8,10,13,14
Week 12
0,1,18,19
4,11,16,2
7,9,14,6
Week 13
3,10,14,17
5,8,12,16
4,13,18,20
Week 14
0,1,9,3
2,15,19,20
6,7,11,17
