Week 1
3,0,11,1
4,5,6,7
8,9,10,16
14,15,2,23
17,18,19,13
20,21,22,12
24,25,26,27
Week 2
0,4,8,21
1,9,13,12
2,6,10,25
3,7,11,15
16,20,24,28
19,29,14,5
22,23,26,27
Week 3
0,5,15,27
1,4,11,14
2,7,8,13
3,6,9,10
17,20,26,29
18,22,25,28
16,19,24,12
Week 4
0,13,29,6
1,7,12,23
4,15,16,25
3,5,14,17
18,24,10,11
19,21,26,28
20,22,27,2
Week 5
0,7,9,14
1,6,8,16
2,5,12,18
3,4,13,24
17,21,22,10
23,27,28,29
19,20,25,26
Week 6
0,16,22,18
2,9,17,11
8,20,29,3
5,21,13,23
6,15,19,24
4,7,25,28
10,12,14,27
Week 7
1,15,17,25
2,11,19,22
4,9,18,21
3,5,16,23
8,14,24,26
0,7,20,27
10,12,28,29
Week 8
11,12,23,25
6,18,26,3
4,8,17,27
9,15,20,28
2,21,24,1
5,7,19,22
10,13,14,29
Week 9
0,6,17,28
8,15,29,18
7,9,16,26
1,4,20,23
2,10,27,5
3,13,21,25
11,14,22,24
Week 10
0,8,19,23
1,3,22,28
2,4,26,29
5,10,16,25
6,12,27,17
7,11,18,21
9,13,14,15
Week 11
0,9,24,25
1,7,21,29
5,11,26,28
2,6,13,20
3,4,10,19
8,12,15,22
16,17,18,23
Week 12
0,13,18,26
1,9,19,27
5,12,20,24
6,14,23,25
2,8,21,28
4,11,16,29
7,15,17,22
Week 13
0,14,16,21
6,9,22,4
7,10,23,24
3,12,17,26
1,13,19,28
15,18,27,29
8,11,20,25
Week 14
10,15,21,26
3,14,27,28
4,13,17,24
0,2,12,19
1,5,8,18
6,11,16,20
9,22,23,29
Week 15
14,18,19,20
7,13,16,27
0,1,10,17
2,3,25,29
6,15,21,23
5,9,24,28
8,11,12,26
