Week 1
5,35,10,24
12,13,37,4
14,16,18,20
21,23,26,33
27,30,32,6
38,0,3,31
Week 2
2,5,7,34
8,9,14,38
17,19,20,30
22,24,25,28
29,33,15,39
32,36,1,11
Week 3
0,2,6,8
4,10,11,29
12,15,16,21
13,17,22,23
25,26,27,7
28,34,36,39
Week 4
9,35,1,23
2,4,12,17
10,18,34,13
21,25,31,8
22,26,32,19
36,37,3,6
Week 5
0,11,15,5
3,7,14,19
9,16,24,30
18,27,28,33
20,29,31,35
37,38,39,1
Week 6
0,7,13,16
1,4,18,21
11,17,25,37
15,22,27,35
19,23,28,31
20,32,39,5
Week 7
2,3,10,16
6,14,22,29
8,12,20,26
17,28,7,38
24,25,30,36
33,34,5,9
Week 8
1,8,13,24
2,9,15,18
3,11,21,27
4,6,19,33
23,29,30,39
35,36,38,26
Week 9
10,14,17,39
1,29,0,34
3,18,23,32
4,16,27,22
5,26,31,37
11,30,38,12
Week 10
0,12,19,35
2,14,28,37
15,24,34,31
8,32,33,7
10,20,25,6
36,9,21,13
Week 11
2,19,21,24
3,8,15,30
5,12,27,36
7,9,31,29
13,20,38,33
32,34,35,37
Week 12
0,18,22,39
1,10,27,19
4,9,25,32
6,11,28,23
5,14,21,30
17,26,29,16
Week 13
1,25,33,12
3,26,35,14
4,15,23,38
6,17,18,31
7,10,22,36
11,16,34,39
Week 14
0,27,37,9
2,11,20,36
5,8,28,29
1,3,17,34
13,15,19,25
6,12,24,7
Week 15
0,20,21,28
2,22,31,33
4,8,35,39
10,13,26,30
14,16,23,32
18,24,37,38
