Week 1
6,21,3,20
13,14,16,23
18,12,4,5
Week 2
0,1,2,7
8,9,10,11
15,17,19,22
Week 3
8,6,16,20
7,14,17,12
18,22,3,2
Week 4
4,9,13,23
1,10,15,21
11,19,0,5
Week 5
5,11,12,6
4,10,14,18
17,20,22,0
Week 6
1,3,9,16
2,13,15,21
7,8,19,23
Week 7
2,10,16,19
8,11,13,18
12,21,22,23
Week 8
0,14,15,6
7,9,20,4
1,17,3,5
Week 9
0,4,8,21
2,5,9,23
12,13,15,19
Week 10
1,11,14,20
3,7,10,22
6,16,17,18
Week 11
5,14,22,16
1,6,23,7
17,20,10,2
Week 12
18,19,9,21
4,11,15,3
8,12,13,0
Week 13
13,17,9,1
8,14,19,3
15,16,18,20
Week 14
2,6,11,4
10,12,0,23
5,21,22,7
