Week 1
2,24,0,26
4,5,7,27
8,9,10,11
12,13,14,16
18,19,20,21
23,1,3,6
Week 2
4,8,12,23
3,5,9,13
10,14,15,27
7,11,17,26
18,22,25,2
21,6,16,24
Week 3
0,4,14,21
6,8,13,25
3,7,10,12
15,16,18,24
19,22,26,1
20,23,9,17
Week 4
0,10,16,20
1,7,9,15
2,6,11,22
3,17,24,5
12,19,25,27
13,23,26,18
Week 5
0,6,12,17
1,4,10,18
2,5,14,19
8,15,20,22
9,16,25,26
11,13,21,27
Week 6
0,7,8,19
1,5,11,12
2,15,17,21
3,4,16,22
6,14,20,26
23,24,25,27
Week 7
0,11,15,23
1,14,17,25
2,7,13,20
3,8,18,27
4,9,19,24
5,10,21,22
