Week 1
3,4,35,23
12,16,18,32
24,27,30,14
Week 2
1,2,5,26
8,9,15,19
20,28,29,34
Week 3
0,33,6,7
10,11,13,17
21,22,25,31
Week 4
2,35,6,8
34,13,14,15
5,18,21,29
Week 5
12,26,24,28
11,16,22,23
27,33,10,19
Week 6
32,9,0,31
3,7,17,20
4,25,1,30
Week 7
34,3,9,30
4,2,7,16
23,29,31,6
Week 8
33,5,8,11
13,18,19,22
10,12,14,17
Week 9
35,15,20,26
1,32,21,24
25,27,28,0
Week 10
0,8,12,30
1,7,13,23
18,26,27,34
Week 11
3,11,14,19
9,16,17,21
15,22,24,29
Week 12
33,2,20,31
35,5,10,25
4,6,28,32
Week 13
1,3,27,29
5,6,13,24
34,2,19,12
Week 14
0,4,11,18
33,35,9,22
15,28,30,31
Week 15
32,7,8,10
14,20,21,23
16,17,25,26
