Week 1
1,3,4,0
6,9,10,23
11,12,13,14
16,18,20,27
24,26,5,21
Week 2
2,3,5,7
4,8,9,12
10,13,15,16
14,17,19,22
23,25,26,27
Week 3
0,2,6,8
1,7,11,15
4,14,16,24
12,17,18,25
19,20,21,22
Week 4
0,9,13,21
2,10,11,17
3,6,18,19
8,20,24,25
22,23,26,7
Week 5
9,14,27,13
4,5,11,18
6,12,15,20
17,21,1,2
10,16,25,26
Week 6
5,12,16,22
1,6,17,23
2,15,19,24
3,8,14,26
7,25,27,0
Week 7
0,10,18,22
1,5,8,13
3,9,11,20
4,7,19,23
15,21,24,27
Week 8
11,19,25,5
2,4,13,20
15,17,26,0
1,9,22,24
8,21,23,27
Week 9
1,10,12,19
4,6,21,25
7,8,16,17
14,15,18,23
3,13,22,26
Week 10
0,14,20,5
6,11,16,22
3,7,10,24
2,8,9,18
12,13,17,27
Week 11
9,16,19,27
1,7,18,26
3,15,21,25
2,5,23,0
4,6,11,24
Week 12
2,12,26,14
1,5,27,15
8,10,11,23
7,13,18,24
16,17,0,20
Week 13
6,7,14,21
3,4,10,27
9,15,22,25
0,11,24,12
18,19,20,1
Week 14
3,12,16,23
4,9,17,26
5,10,21,20
6,8,13,19
2,22,25,14
