Week 1
4,12,0,9
6,10,23,5
13,14,16,18
20,21,24,3
Week 2
1,2,4,8
7,9,11,6
12,15,17,18
19,22,24,25
Week 3
3,10,25,2
5,8,13,17
11,14,20,22
16,21,23,7
Week 4
0,8,15,23
2,9,13,18
4,16,17,19
6,24,1,12
Week 5
15,11,5,19
1,3,9,17
10,0,14,7
20,21,22,25
Week 6
0,11,16,24
3,6,8,14
7,12,13,22
15,23,25,2
Week 7
0,6,19,20
1,5,14,21
4,10,15,22
12,16,18,25
Week 8
1,7,18,19
2,5,20,9
3,10,13,21
17,23,24,8
Week 9
3,11,12,23
4,5,7,24
10,14,17,20
8,9,13,15
Week 10
1,13,25,0
2,12,19,21
5,6,16,22
4,18,23,11
Week 11
4,9,14,25
6,11,17,21
8,10,24,18
0,2,3,16
Week 12
1,15,16,20
0,7,17,21
3,5,18,22
10,11,12,19
Week 13
1,22,23,9
4,6,13,20
7,8,19,25
14,15,24,2
