Week 1
37,0,8,1
6,32,10,31
11,12,35,36
13,14,16,18
19,20,21,23
24,26,27,30
33,34,4,5
38,2,3,9
Week 2
30,34,39,32
1,5,14,38
2,11,15,16
3,17,19,22
20,24,25,28
26,29,7,9
33,35,0,10
37,4,23,36
Week 3
10,13,2,22
4,12,14,30
7,8,11,17
15,18,20,39
16,21,24,29
23,25,27,31
26,28,33,36
34,38,0,6
Week 4
15,36,32,27
1,4,13,17
2,6,7,18
3,8,9,21
10,19,25,26
22,23,28,34
29,39,0,12
31,35,37,5
Week 5
1,9,15,25
3,5,7,32
8,12,16,19
11,14,20,27
17,18,21,35
22,24,31,38
28,29,30,37
33,39,13,6
Week 6
8,14,39,31
1,12,20,32
11,18,19,37
9,16,17,33
6,21,27,28
13,15,23,5
25,36,0,22
35,38,4,7
Week 7
20,26,34,35
1,22,29,36
2,23,24,14
3,4,10,15
6,17,30,5
7,27,33,37
9,28,31,0
38,39,25,16
Week 8
1,23,35,39
9,13,19,32
3,6,11,24
5,21,22,26
7,10,16,28
12,17,27,2
25,29,34,8
30,36,38,18
Week 9
0,11,21,30
8,10,20,5
3,12,18,26
4,16,22,27
19,29,31,2
13,24,37,39
14,15,17,34
23,32,33,38
Week 10
0,18,24,32
1,11,26,31
3,14,25,33
7,15,19,30
13,21,34,36
4,6,20,29
2,8,28,35
9,10,37,12
