Week 1
4,5,18,24
12,14,16,6
20,23,27,3
Week 2
0,1,2,7
8,10,11,13
15,21,25,26
Week 3
0,12,22,29
10,16,17,19
24,28,8,9
Week 4
3,17,18,28
4,20,26,1
5,6,23,11
Week 5
2,9,14,21
7,19,22,25
27,29,15,13
Week 6
4,7,12,28
5,16,20,22
6,18,27,21
Week 7
0,3,10,14
24,25,11,1
9,17,29,8
Week 8
2,8,15,12
9,10,22,26
13,19,29,23
Week 9
5,7,14,17
16,24,26,23
20,25,28,6
Week 10
0,4,11,15
1,13,18,21
2,3,19,27
Week 11
2,4,16,25
1,5,8,19
3,6,15,24
Week 12
7,9,18,23
12,13,17,20
21,22,28,29
Week 13
0,17,26,27
3,8,16,21
10,11,14,29
Week 14
0,5,13,25
4,6,9,19
15,18,22,23
Week 15
1,10,12,27
2,11,26,28
7,14,20,24
