Week 1
0,3,19,9
4,5,6,7
8,10,11,2
13,14,16,20
18,21,12,1
Week 2
0,4,8,12
1,5,9,13
2,10,14,15
3,11,16,17
18,19,20,21
Week 3
0,5,10,16
6,8,14,21
2,7,9,12
11,13,15,18
17,19,20,1
Week 4
0,6,9,15
2,4,11,20
3,5,8,18
7,10,13,17
12,14,16,21
Week 5
0,7,14,18
1,4,15,16
2,6,13,19
3,5,12,20
8,9,17,21
Week 6
1,7,11,19
3,4,9,14
6,10,12,18
0,8,13,20
5,15,16,17
Week 7
3,7,15,21
5,11,14,19
0,1,12,17
4,6,10,20
2,8,9,13
Week 8
0,6,11,21
2,4,17,18
7,8,16,19
1,3,10,13
9,12,14,15
Week 9
1,2,5,21
6,9,16,18
3,4,10,19
7,8,15,20
11,13,14,17
Week 10
0,4,13,21
1,9,20,10
2,3,6,17
5,12,15,19
7,11,18,16
Week 11
0,2,16,19
1,4,8,18
3,6,11,12
5,7,14,20
10,15,17,21
