Week 1
3,4,40,33
9,10,37,6
13,14,16,18
20,21,24,41
26,27,30,31
32,34,35,12
38,0,5,23
Week 2
2,3,7,31
8,9,11,13
12,14,15,17
18,19,22,23
24,25,26,28
29,30,32,36
34,39,1,37
Week 3
6,8,35,40
2,4,10,11
7,15,16,29
17,19,20,25
21,22,28,5
33,38,39,27
36,41,1,0
Week 4
2,12,41,38
11,15,37,40
4,7,17,21
19,26,29,34
20,28,30,33
31,35,36,16
39,0,3,6
Week 5
0,9,14,19
1,4,12,13
2,5,8,17
3,10,16,20
15,18,21,25
22,24,32,39
23,27,28,36
Week 6
1,5,9,18
6,7,13,22
8,10,14,23
11,24,27,29
25,30,34,38
26,31,32,40
33,35,37,41
Week 7
2,13,21,39
8,16,22,34
10,24,19,35
11,12,18,26
14,25,27,32
17,29,31,33
37,4,5,30
Week 8
0,7,10,12
1,11,14,20
3,8,21,27
23,29,37,25
9,15,22,30
13,28,31,41
36,38,40,6
Week 9
0,15,20,26
1,16,23,41
2,6,18,24
3,9,28,32
4,19,33,36
5,7,34,40
35,38,39,17
Week 10
0,11,17,22
1,21,29,35
18,27,34,41
4,6,20,31
7,8,24,37
9,16,25,39
12,23,30,3
Week 11
0,13,24,33
15,19,39,41
2,14,26,36
5,11,25,31
7,18,20,32
16,17,28,38
30,40,1,10
Week 12
2,9,23,33
3,13,26,35
4,14,28,29
5,6,19,27
8,15,32,38
10,21,34,36
12,22,37,40
Week 13
1,22,25,33
2,15,27,35
6,17,26,41
7,11,19,28
8,9,20,36
10,18,31,38
21,23,24,40
Week 14
0,18,29,40
3,14,37,38
5,12,36,39
10,13,17,32
4,8,25,35
11,16,33,34
1,2,19,30
Week 15
0,32,37,16
3,22,29,41
4,9,24,34
7,23,26,39
5,13,20,27
6,14,30,21
12,15,28,31
