Week 1
0,3,4,5
6,12,13,14
16,18,20,21
23,24,26,27
Week 2
1,7,29,0
8,9,10,11
15,17,22,24
25,28,2,19
Week 3
2,4,6,8
5,10,12,16
13,17,18,26
14,19,20,27
Week 4
0,6,9,15
1,3,11,16
5,7,21,22
23,25,28,29
Week 5
1,4,9,18
2,3,10,13
8,17,21,23
22,25,26,12
Week 6
5,11,14,15
7,12,18,19
16,22,27,28
20,21,24,29
Week 7
0,8,14,24
1,10,17,20
3,7,9,25
4,11,27,29
Week 8
2,5,9,28
6,10,21,26
8,12,15,29
13,22,23,19
Week 9
0,16,17,25
1,14,26,28
3,6,20,23
2,7,24,27
Week 10
0,13,21,11
6,18,27,17
4,7,15,16
8,26,1,19
Week 11
2,15,18,23
4,10,19,24
5,13,20,25
3,9,22,29
Week 12
2,11,12,17
1,6,22,24
7,8,20,28
14,21,29,13
Week 13
9,14,16,23
0,12,26,4
11,18,5,19
15,27,3,25
Week 14
0,10,18,28
5,6,17,29
8,22,25,4
9,13,15,19
Week 15
2,20,26,16
12,21,27,1
7,10,14,23
24,28,11,3
