Week 1
4,37,24,23
35,38,6,12
45,14,16,18
27,30,32,3
Week 2
39,7,25,26
8,42,43,46
47,17,20,22
28,31,2,36
Week 3
33,34,19,44
5,40,41,10
11,9,13,1
15,21,29,0
Week 4
37,40,18,43
41,45,27,34
46,13,22,2
24,26,28,11
Week 5
4,36,5,21
39,8,9,23
12,47,15,33
25,30,31,0
Week 6
32,1,35,7
10,42,19,3
38,44,14,17
16,20,29,6
Week 7
36,37,44,16
13,14,15,28
17,31,1,18
19,20,35,27
Week 8
32,38,40,22
33,6,41,46
42,11,7,0
43,45,39,24
Week 9
2,3,5,26
4,34,9,10
12,29,30,8
47,21,23,25
Week 10
1,2,38,4
34,3,36,12
5,6,13,19
18,24,27,29
Week 11
7,43,15,31
39,41,42,16
45,46,17,21
23,26,30,33
Week 12
35,37,8,22
32,9,14,47
40,11,20,25
44,10,28,0
Week 13
32,2,6,44
37,5,46,47
8,41,21,26
16,23,27,31
Week 14
0,9,12,17
33,36,38,13
34,15,24,25
1,40,19,29
Week 15
3,35,39,11
4,7,45,20
10,43,14,30
42,18,22,28
